debugC67SWM:debugRGBUOT,10,1401799291964,"{""rt"": 931, ""hit"": false, ""feature"": 6, ""stimuli2"": ""232"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""123"", ""response"": ""3"", ""stimuli1"": ""311""}"
debugC67SWM:debugRGBUOT,11,1401799294429,"{""rt"": 458, ""hit"": true, ""feature"": 6, ""stimuli2"": ""311"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""232"", ""response"": ""2"", ""stimuli1"": ""123""}"
debugC67SWM:debugRGBUOT,12,1401799296988,"{""rt"": 554, ""hit"": true, ""feature"": 6, ""stimuli2"": ""332"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""211"", ""response"": ""3"", ""stimuli1"": ""123""}"
debugC67SWM:debugRGBUOT,13,1401799299499,"{""rt"": 507, ""hit"": true, ""feature"": 6, ""stimuli2"": ""321"", ""phase"": ""TEST"", ""outcome"": 0, ""stimuli3"": ""133"", ""response"": ""2"", ""stimuli1"": ""212""}"
debugC67SWM:debugRGBUOT,14,1401799301980,"{""rt"": 475, ""hit"": true, ""feature"": 6, ""stimuli2"": ""133"", ""phase"": ""TEST"", ""outcome"": 1, ""stimuli3"": ""222"", ""response"": ""1"", ""stimuli1"": ""311""}"
debugC67SWM:debugRGBUOT,15,1401799302983,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugC67SWM:debugRGBUOT,16,1401799304279,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugDFWCZK:debugUYZCP9,0,1401799423866,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugDFWCZK:debugUYZCP9,1,1401799425233,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1364, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugDFWCZK:debugUYZCP9,2,1401799425771,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 534, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
